latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-24.052,-59.598,300.7,1.6,1.2,2016-12-16,0300,T,30,6.0NRT,289.2,9.5,N
-24.041,-59.601,302.9,1.6,1.2,2016-12-16,0300,T,52,6.0NRT,289.7,12,N
-24.292,-61.167,302.1,1.3,1.1,2016-12-16,0300,T,47,6.0NRT,289.9,7.5,N
-24.291,-61.161,305.4,1.3,1.1,2016-12-16,0300,T,64,6.0NRT,289.9,10.5,N
-23.708,-60.075,303.1,1.5,1.2,2016-12-16,0300,T,53,6.0NRT,287.9,12,N
-23.71,-60.089,307.5,1.5,1.2,2016-12-16,0300,T,72,6.0NRT,288.8,17,N
-23.393,-60.517,310,1.4,1.2,2016-12-16,0300,T,79,6.0NRT,289,18.3,N
-23.382,-60.519,300.6,1.4,1.2,2016-12-16,0300,T,14,6.0NRT,288.9,7.8,N
-23.404,-60.836,333.9,1.4,1.2,2016-12-16,0300,T,100,6.0NRT,291.2,54.3,N
-23.406,-60.849,339.4,1.4,1.2,2016-12-16,0300,T,100,6.0NRT,292.8,67.6,N
-23.409,-60.862,305.5,1.4,1.2,2016-12-16,0300,T,64,6.0NRT,289.2,11.5,N
-23.409,-60.841,306.2,1.4,1.2,2016-12-16,0300,T,58,6.0NRT,290.4,12,N
-23.398,-60.843,340.7,1.4,1.2,2016-12-16,0300,T,100,6.0NRT,292,70.3,N
-23.401,-60.856,345.1,1.4,1.2,2016-12-16,0300,T,100,6.0NRT,292.4,82.2,N
-23.974,-64.831,300.5,1,1,2016-12-16,0300,T,28,6.0NRT,286.7,4.5,N
-23.134,-60.813,303.5,1.4,1.2,2016-12-16,0300,T,56,6.0NRT,291.2,10,N
-23.11,-61.278,310.3,1.3,1.1,2016-12-16,0300,T,80,6.0NRT,293.1,14.2,N
-23.112,-61.291,303.8,1.3,1.1,2016-12-16,0300,T,57,6.0NRT,292.9,8.2,N
-23.112,-61.284,313.4,1.3,1.1,2016-12-16,0300,T,87,6.0NRT,293.4,17.4,N
-22.375,-57.322,303.5,2.5,1.5,2016-12-16,0300,T,56,6.0NRT,292.6,18.9,N
-23.004,-61.311,303.2,1.3,1.1,2016-12-16,0300,T,54,6.0NRT,291.7,8.3,N
-22.94,-61.484,303.8,1.3,1.1,2016-12-16,0300,T,57,6.0NRT,290.2,9,N
-22.942,-61.497,302.1,1.3,1.1,2016-12-16,0300,T,47,6.0NRT,289,7.7,N
-22.824,-60.845,315.4,1.4,1.2,2016-12-16,0300,T,91,6.0NRT,292.1,23.4,N
-22.826,-60.859,304.3,1.4,1.2,2016-12-16,0300,T,59,6.0NRT,291,10.5,N
-22.818,-61.615,311,1.3,1.1,2016-12-16,0300,T,81,6.0NRT,293.3,14.3,N
-22.031,-58.3,315.7,2.1,1.4,2016-12-16,0300,T,92,6.0NRT,279.4,48.2,N
-22.029,-58.286,303.9,2.1,1.4,2016-12-16,0300,T,51,6.0NRT,280.6,22.4,N
-22.032,-58.306,313.9,2.1,1.4,2016-12-16,0300,T,88,6.0NRT,277,43.7,N
-22.618,-61.772,313.6,1.2,1.1,2016-12-16,0300,T,87,6.0NRT,292.7,17.7,N
-22.62,-61.784,324.1,1.2,1.1,2016-12-16,0300,T,100,6.0NRT,293,30.9,N
-22.608,-61.774,318.8,1.2,1.1,2016-12-16,0300,T,97,6.0NRT,292.2,23.8,N
-22.61,-61.786,325.5,1.2,1.1,2016-12-16,0300,T,100,6.0NRT,293.7,33.1,N
-21.677,-58.597,300.5,2.1,1.4,2016-12-16,0300,T,29,6.0NRT,288.3,14.6,N
-21.928,-60.255,305.7,1.6,1.2,2016-12-16,0300,T,65,6.0NRT,279,17.1,N
-21.925,-60.245,307.4,1.6,1.2,2016-12-16,0300,T,71,6.0NRT,279,17.9,N
-22.1,-61.551,302.1,1.3,1.1,2016-12-16,0300,T,47,6.0NRT,290.9,7.9,N
-21.822,-60.988,308.1,1.4,1.2,2016-12-16,0300,T,73,6.0NRT,288.5,16.1,N
-21.739,-61.176,304.6,1.4,1.2,2016-12-16,0300,T,61,6.0NRT,292,10.8,N
-21.811,-62.353,310.6,1.2,1.1,2016-12-16,0300,T,80,6.0NRT,291.2,13.1,N
-21.745,-63.501,301.9,1.1,1,2016-12-16,0300,T,45,6.0NRT,290.4,5.9,N
-21.746,-63.511,306.3,1.1,1,2016-12-16,0300,T,67,6.0NRT,289.9,8.7,N
-21.492,-62.164,331.1,1.2,1.1,2016-12-16,0300,T,100,6.0NRT,293.2,41.8,N
-21.494,-62.176,310.9,1.2,1.1,2016-12-16,0300,T,81,6.0NRT,290.6,14.6,N
-21.481,-62.154,328.2,1.2,1.1,2016-12-16,0300,T,100,6.0NRT,291.5,36.9,N
-21.483,-62.166,329.8,1.2,1.1,2016-12-16,0300,T,100,6.0NRT,293.4,39.8,N
-21.484,-62.178,303.6,1.2,1.1,2016-12-16,0300,T,56,6.0NRT,292.5,8.6,N
-21.614,-63.371,319.1,1.1,1,2016-12-16,0300,T,98,6.0NRT,291,19.7,N
-21.615,-63.382,332.9,1.1,1,2016-12-16,0300,T,100,6.0NRT,291.7,37.4,N
-22.312,-68.879,301,1.4,1.2,2016-12-16,0300,T,36,6.0NRT,283.7,11.1,N
-20.738,-60.718,307.6,1.5,1.2,2016-12-16,0300,T,72,6.0NRT,294.3,14.1,N
-19.573,-59.211,321.4,2.1,1.4,2016-12-16,0300,T,100,6.0NRT,292.8,53.2,N
-19.577,-59.23,318.2,2.1,1.4,2016-12-16,0300,T,96,6.0NRT,291.8,44.1,N
-19.561,-59.213,309.2,2.1,1.4,2016-12-16,0300,T,77,6.0NRT,292.8,25.8,N
-19.564,-59.233,309,2.1,1.4,2016-12-16,0300,T,76,6.0NRT,292.6,25.3,N
-19.808,-62.9,304.9,1.2,1.1,2016-12-16,0300,T,62,6.0NRT,290.4,9.1,N
-19.59,-62.957,301.3,1.2,1.1,2016-12-16,0300,T,40,6.0NRT,290.5,6,N
-19.519,-62.947,310.7,1.2,1.1,2016-12-16,0300,T,81,6.0NRT,292.9,13,N
-19.52,-62.958,316.4,1.2,1.1,2016-12-16,0300,T,93,6.0NRT,293.3,18.8,N
-19.524,-62.981,314.2,1.2,1.1,2016-12-16,0300,T,89,6.0NRT,293.4,16.5,N
-19.526,-62.992,311.2,1.2,1.1,2016-12-16,0300,T,82,6.0NRT,292.3,13.6,N
-19.27,-62.682,317.7,1.2,1.1,2016-12-16,0300,T,95,6.0NRT,294.5,19.8,N
-19.272,-62.694,312.6,1.2,1.1,2016-12-16,0300,T,85,6.0NRT,294.1,13.8,N
-19.251,-62.686,305.4,1.2,1.1,2016-12-16,0300,T,64,6.0NRT,294.4,7.9,N
-19.252,-62.697,318.4,1.2,1.1,2016-12-16,0300,T,97,6.0NRT,295.1,21,N
-18.493,-62.494,312.1,1.3,1.1,2016-12-16,0300,T,84,6.0NRT,291.4,17.5,N
-18.188,-62.248,301.6,1.3,1.2,2016-12-16,0300,T,43,6.0NRT,290.3,8,N
-17.988,-61.649,302.8,1.5,1.2,2016-12-16,0300,T,51,6.0NRT,289.9,10.6,N
-17.732,-60.27,303.2,1.9,1.3,2016-12-16,0300,T,50,6.0NRT,289.4,13.6,N
-17.687,-60.297,300.7,1.9,1.3,2016-12-16,0300,T,32,6.0NRT,289.9,9.4,N
-17.682,-60.304,304.4,1.9,1.3,2016-12-16,0300,T,60,6.0NRT,290,14.9,N
-18.083,-62.746,304.6,1.3,1.1,2016-12-16,0300,T,61,6.0NRT,289.6,9.6,N
-18.085,-62.758,311.9,1.3,1.1,2016-12-16,0300,T,84,6.0NRT,290.4,16.6,N
-17.582,-60.401,300.4,1.8,1.3,2016-12-16,0300,T,27,6.0NRT,289.7,10.1,N
-17.924,-62.52,311.8,1.3,1.1,2016-12-16,0300,T,83,6.0NRT,291.1,16.9,N
-17.564,-60.51,308.5,1.8,1.3,2016-12-16,0300,T,75,6.0NRT,289.5,21,N
-17.885,-62.413,305.7,1.3,1.1,2016-12-16,0300,T,65,6.0NRT,289.7,11.4,N
-17.887,-62.489,305.6,1.3,1.1,2016-12-16,0300,T,65,6.0NRT,290.9,10.1,N
-17.897,-62.613,312.6,1.3,1.1,2016-12-16,0300,T,85,6.0NRT,290.5,16.6,N
-17.52,-60.467,301.3,1.8,1.3,2016-12-16,0300,T,40,6.0NRT,290.3,10.5,N
-17.887,-62.608,307.2,1.3,1.1,2016-12-16,0300,T,63,6.0NRT,290.3,10.7,N
-17.889,-62.62,310.1,1.3,1.1,2016-12-16,0300,T,79,6.0NRT,290.5,13.7,N
-17.773,-62.029,318.1,1.4,1.2,2016-12-16,0300,T,96,6.0NRT,289.6,28.5,N
-17.775,-62.042,306,1.4,1.2,2016-12-16,0300,T,67,6.0NRT,288.6,13.2,N
-17.853,-62.526,301.9,1.3,1.1,2016-12-16,0300,T,45,6.0NRT,290.1,7.4,N
-17.855,-62.538,301,1.3,1.1,2016-12-16,0300,T,36,6.0NRT,290.5,6.8,N
-17.869,-62.624,300.8,1.3,1.1,2016-12-16,0300,T,30,6.0NRT,290,6,N
-38.016,-57.683,304,1.2,1.1,2016-12-16,0255,T,58,6.0NRT,289.3,8.5,N
-38.018,-57.696,330.9,1.2,1.1,2016-12-16,0255,T,100,6.0NRT,291,39.2,N
-38.186,-58.773,307.7,1.1,1,2016-12-16,0255,T,72,6.0NRT,292,9,N
-37.516,-65.174,311.5,1.3,1.1,2016-12-16,0255,T,67,6.0NRT,296.7,11.9,N
-37.517,-65.189,309.9,1.3,1.1,2016-12-16,0255,T,69,6.0NRT,296.4,10.2,N
-37.509,-65.181,330.1,1.3,1.1,2016-12-16,0255,T,100,6.0NRT,297.4,37.5,N
-37.512,-65.211,317.9,1.3,1.1,2016-12-16,0255,T,61,6.0NRT,297.1,18.5,N
-37.497,-65.168,318.4,1.3,1.1,2016-12-16,0255,T,44,6.0NRT,296.5,18.6,N
-37.499,-65.182,322,1.3,1.1,2016-12-16,0255,T,75,6.0NRT,296.2,23.4,N
-37.501,-65.197,322.3,1.3,1.1,2016-12-16,0255,T,69,6.0NRT,297.3,24.1,N
-37.502,-65.212,313,1.3,1.1,2016-12-16,0255,T,22,6.0NRT,296.5,12.7,N
-37.487,-65.169,314.2,1.3,1.1,2016-12-16,0255,T,12,6.0NRT,295.9,13.9,N
-37.468,-65.188,328.7,1.3,1.1,2016-12-16,0255,T,100,6.0NRT,297.7,34.3,N
-37.47,-65.203,317.8,1.3,1.1,2016-12-16,0255,T,44,6.0NRT,296.6,17.8,N
-37.458,-65.19,317,1.3,1.1,2016-12-16,0255,T,63,6.0NRT,296.4,17.6,N
-37.446,-65.176,308.9,1.3,1.1,2016-12-16,0255,T,69,6.0NRT,295.9,9.8,N
8.108,-65.943,312.4,1.9,1.4,2016-12-16,0310,T,85,6.0NRT,293.1,26.2,N
9.616,-63.718,311.3,3.1,1.7,2016-12-16,0310,T,82,6.0NRT,282.3,55.1,N
9.613,-63.746,305.6,3,1.7,2016-12-16,0310,T,61,6.0NRT,287.1,35.7,N
9.652,-63.55,309,3.2,1.7,2016-12-16,0310,T,76,6.0NRT,291.6,41,N
9.649,-63.578,312.1,3.1,1.7,2016-12-16,0310,T,84,6.0NRT,291.4,53.3,N
9.678,-63.465,310.3,3.2,1.7,2016-12-16,0310,T,80,6.0NRT,291.4,48.3,N
9.66,-63.609,313.6,3.1,1.7,2016-12-16,0310,T,87,6.0NRT,290.1,58.1,N
9.657,-63.637,323.9,3.1,1.7,2016-12-16,0310,T,100,6.0NRT,288.2,111.7,N
9.615,-63.723,313.2,3.1,1.7,2016-12-16,0310,T,87,6.0NRT,283.1,62.7,N
9.654,-63.526,304.1,3.2,1.7,2016-12-16,0310,T,17,6.0NRT,291.4,25.2,N
9.65,-63.555,312.1,3.2,1.7,2016-12-16,0310,T,84,6.0NRT,291.6,56.7,N
9.647,-63.584,305,3.1,1.7,2016-12-16,0310,T,63,6.0NRT,291.2,30.1,N
9.63,-63.725,302.9,3.1,1.7,2016-12-16,0310,T,52,6.0NRT,283.8,28.4,N
9.676,-63.47,308.2,3.2,1.7,2016-12-16,0310,T,74,6.0NRT,291.5,41.8,N
9.659,-63.614,323.7,3.1,1.7,2016-12-16,0310,T,100,6.0NRT,289.9,111,N
9.655,-63.642,318.6,3.1,1.7,2016-12-16,0310,T,97,6.0NRT,287.9,85.2,N
9.737,-63.477,311.1,3.2,1.7,2016-12-16,0310,T,82,6.0NRT,291.5,54.5,N
9.734,-63.483,307.3,3.2,1.7,2016-12-16,0310,T,71,6.0NRT,291.2,41.3,N
10.601,-73.107,301.5,1,1,2016-12-16,0310,T,29,6.0NRT,291.5,3.4,N
-22.135,-54.379,303.2,2.1,1.4,2016-12-16,0430,A,54,6.0NRT,291.1,15.4,N
-23.641,-46.481,303.7,1.1,1,2016-12-16,0430,A,57,6.0NRT,286.5,8.6,N
-25.451,-52.854,307.3,1.4,1.2,2016-12-16,0430,A,71,6.0NRT,287.2,15.5,N
-25.454,-52.84,326.5,1.4,1.2,2016-12-16,0430,A,100,6.0NRT,288,43.7,N
-31.582,-53.715,301.1,1.3,1.1,2016-12-16,0435,A,38,6.0NRT,286.7,8.7,N
-37.504,-65.173,307.9,4.4,1.9,2016-12-16,0435,A,73,6.0NRT,294.2,59.6,N
-37.502,-65.181,308,4.4,1.9,2016-12-16,0435,A,73,6.0NRT,294.2,59.5,N
11.74,-70.19,305,1.7,1.3,2016-12-16,0600,A,11,6.0NRT,290.9,12.7,N
10.061,-64.891,310.8,1,1,2016-12-16,0600,A,81,6.0NRT,294.8,8.4,N
9.782,-63.268,300.7,1.1,1.1,2016-12-16,0600,A,31,6.0NRT,286.5,5.4,N
9.745,-63.472,306.2,1.1,1.1,2016-12-16,0600,A,67,6.0NRT,288.1,8.6,N
9.743,-63.461,301,1.1,1.1,2016-12-16,0600,A,36,6.0NRT,287.6,5,N
9.735,-63.473,311,1.1,1.1,2016-12-16,0600,A,81,6.0NRT,288.2,12.2,N
9.734,-63.463,300.6,1.1,1.1,2016-12-16,0600,A,14,6.0NRT,287.4,4.5,N
9.682,-63.477,315.5,1.1,1.1,2016-12-16,0600,A,91,6.0NRT,285.2,17.2,N
9.68,-63.467,317.7,1.1,1.1,2016-12-16,0600,A,95,6.0NRT,285.1,19.6,N
9.656,-63.624,336,1.1,1,2016-12-16,0600,A,100,6.0NRT,279.3,43.8,N
9.655,-63.614,319.8,1.1,1,2016-12-16,0600,A,99,6.0NRT,277.8,20.9,N
9.646,-63.554,309.5,1.1,1.1,2016-12-16,0600,A,69,6.0NRT,280.3,11.4,N
9.652,-63.631,305.3,1.1,1,2016-12-16,0600,A,60,6.0NRT,277.2,9.1,N
9.651,-63.621,325.5,1.1,1,2016-12-16,0600,A,100,6.0NRT,278.3,29.2,N
9.636,-63.715,302,1.1,1,2016-12-16,0600,A,46,6.0NRT,283.7,6.4,N
9.628,-63.726,320.4,1.1,1,2016-12-16,0600,A,100,6.0NRT,283.6,21.6,N
9.627,-63.716,315.5,1.1,1,2016-12-16,0600,A,91,6.0NRT,284,16.6,N
9.619,-63.728,329.6,1.1,1,2016-12-16,0600,A,100,6.0NRT,283.2,33.3,N
9.617,-63.718,323.3,1.1,1,2016-12-16,0600,A,100,6.0NRT,283.4,25,N
9.393,-64.547,303.1,1,1,2016-12-16,0600,A,53,6.0NRT,284.1,6,N
9.392,-64.538,301.5,1,1,2016-12-16,0600,A,41,6.0NRT,285.7,5,N
8.69,-63.15,306.9,1.2,1.1,2016-12-16,0600,A,70,6.0NRT,292.6,8.7,N
8.527,-64.068,301.1,1.1,1,2016-12-16,0600,A,37,6.0NRT,286.9,4.8,N
8.258,-62.871,319.5,1.2,1.1,2016-12-16,0600,A,99,6.0NRT,285.5,24.9,N
-17.485,-71.357,313,1,1,2016-12-16,0610,A,86,6.0NRT,272.4,15.9,N
-23.818,-70.313,301.3,1.2,1.1,2016-12-16,0610,A,40,6.0NRT,285,9.3,N
-34.1,-70.456,310.8,1.5,1.2,2016-12-16,0610,A,81,6.0NRT,286.8,22.7,N
-37.505,-65.201,303.3,3.5,1.8,2016-12-16,0615,A,54,6.0NRT,290.9,33.1,N
-1.148,-46.283,322.1,1.6,1.2,2016-12-16,1350,T,58,6.0NRT,293.4,24,D
-1.216,-46.205,339.7,1.6,1.3,2016-12-16,1350,T,90,6.0NRT,296.5,70.9,D
-1.218,-46.191,338.5,1.6,1.3,2016-12-16,1350,T,90,6.0NRT,296.5,67.4,D
-1.218,-46.197,349.6,1.6,1.3,2016-12-16,1350,T,95,6.0NRT,297.2,110.1,D
-1.201,-46.703,315.9,1.5,1.2,2016-12-16,1350,T,37,6.0NRT,290.9,17.9,D
-1.203,-46.69,316.7,1.5,1.2,2016-12-16,1350,T,62,6.0NRT,287.9,19.3,D
-1.189,-46.927,317.2,1.4,1.2,2016-12-16,1350,T,73,6.0NRT,294.1,16.2,D
-1.191,-46.915,317.2,1.4,1.2,2016-12-16,1350,T,73,6.0NRT,294.4,15.7,D
-1.195,-46.922,319,1.4,1.2,2016-12-16,1350,T,49,6.0NRT,291.8,18.2,D
-1.527,-45.394,316,1.9,1.3,2016-12-16,1350,T,0,6.0NRT,292.7,21.3,D
-1.386,-46.464,320.7,1.6,1.2,2016-12-16,1350,T,77,6.0NRT,289.4,23.4,D
-1.604,-45.37,325.4,1.9,1.3,2016-12-16,1350,T,76,6.0NRT,293.5,43.1,D
-1.608,-45.378,315.8,1.9,1.3,2016-12-16,1350,T,66,6.0NRT,293,18.3,D
-1.611,-45.361,317,1.9,1.4,2016-12-16,1350,T,0,6.0NRT,293.1,21.3,D
-1.844,-44.814,315,2.1,1.4,2016-12-16,1350,T,60,6.0NRT,286.5,24.4,D
-2.594,-45.238,315.1,2,1.4,2016-12-16,1350,T,0,6.0NRT,278.6,31.2,D
-3.26,-50.662,326.1,1,1,2016-12-16,1350,T,81,6.0NRT,290.5,17.4,D
-9.288,-49.598,315.6,1.2,1.1,2016-12-16,1355,T,41,6.0NRT,294.1,11.8,D
-11.327,-44.544,309.8,3.2,1.7,2016-12-16,1355,T,42,6.0NRT,293.1,42.7,D
-16.685,-60.237,312.4,2,1.4,2016-12-16,1355,T,64,6.0NRT,289.7,16.7,D
-18.729,-54.218,315.2,1,1,2016-12-16,1355,T,22,6.0NRT,294.9,6.4,D
-18.5,-62.486,314,2.7,1.6,2016-12-16,1355,T,54,6.0NRT,303.2,25.3,D
-20.062,-59.279,333.4,1.5,1.2,2016-12-16,1355,T,73,6.0NRT,308.9,27.4,D
-20.073,-59.281,353,1.5,1.2,2016-12-16,1355,T,96,6.0NRT,309.9,90,D
-20.312,-58.362,330.6,1.3,1.1,2016-12-16,1355,T,79,6.0NRT,307.7,23.3,D
-19.559,-62.969,322.4,2.7,1.6,2016-12-16,1355,T,55,6.0NRT,306.5,41.5,D
-19.593,-62.792,323.1,2.7,1.6,2016-12-16,1355,T,60,6.0NRT,310.4,38.1,D
-19.562,-62.975,323.8,2.7,1.6,2016-12-16,1355,T,69,6.0NRT,306,49.9,D
-19.602,-62.774,323.4,2.6,1.6,2016-12-16,1355,T,68,6.0NRT,311.1,40.5,D
-20.681,-57.93,332.3,1.2,1.1,2016-12-16,1355,T,0,6.0NRT,307.7,23.6,D
-20.691,-57.931,378.2,1.2,1.1,2016-12-16,1355,T,87,6.0NRT,310.2,171.7,D
-20.693,-57.92,342.5,1.2,1.1,2016-12-16,1355,T,78,6.0NRT,309,41.5,D
-20.702,-57.922,329.9,1.2,1.1,2016-12-16,1355,T,74,6.0NRT,306.9,18.6,D
-21.07,-58.429,333,1.3,1.1,2016-12-16,1355,T,42,6.0NRT,312.8,19.5,D
-21.231,-59.403,334.1,1.4,1.2,2016-12-16,1355,T,73,6.0NRT,307,31.8,D
-21.678,-58.6,331.6,1.3,1.1,2016-12-16,1355,T,81,6.0NRT,308.2,27.5,D
-22.6,-54.986,314.7,1,1,2016-12-16,1355,T,53,6.0NRT,295.7,6.4,D
-22.379,-57.309,325.3,1.1,1,2016-12-16,1355,T,76,6.0NRT,305.5,13.5,D
-21.819,-62.377,318.7,2.2,1.4,2016-12-16,1355,T,55,6.0NRT,304,27.3,D
-23.513,-51.697,314.5,1.4,1.2,2016-12-16,1355,T,55,6.0NRT,298.9,9.3,D
-22.209,-60.985,320.3,1.7,1.3,2016-12-16,1355,T,42,6.0NRT,307.6,18.8,D
-22.22,-60.988,322.9,1.7,1.3,2016-12-16,1355,T,72,6.0NRT,307.3,25.4,D
-23.708,-52.172,323,1.3,1.1,2016-12-16,1355,T,76,6.0NRT,299.2,20.2,D
-23.71,-52.159,329.5,1.3,1.1,2016-12-16,1355,T,83,6.0NRT,298.8,31.4,D
-23.803,-51.918,321.8,1.4,1.2,2016-12-16,1355,T,28,6.0NRT,299.6,17.1,D
-23.799,-51.91,325.8,1.4,1.2,2016-12-16,1355,T,48,6.0NRT,301,23.2,D
-22.824,-60.847,339.4,1.7,1.3,2016-12-16,1355,T,89,6.0NRT,309.4,60.2,D
-22.821,-60.853,331,1.7,1.3,2016-12-16,1355,T,78,6.0NRT,309.6,33.4,D
-22.824,-60.837,330.6,1.6,1.3,2016-12-16,1355,T,78,6.0NRT,308.8,31.9,D
-23.939,-55.778,320.7,1,1,2016-12-16,1355,T,74,6.0NRT,302.6,12.3,D
-23.117,-61.275,346.1,1.7,1.3,2016-12-16,1355,T,93,6.0NRT,309.4,91.8,D
-23.115,-61.264,325,1.7,1.3,2016-12-16,1355,T,60,6.0NRT,306.3,22.8,D
-23.81,-57.288,355,1,1,2016-12-16,1355,T,97,6.0NRT,301.5,72.8,D
-23.812,-57.278,349.8,1,1,2016-12-16,1355,T,90,6.0NRT,301.6,60.2,D
-24.422,-53.829,310.8,1.1,1.1,2016-12-16,1355,T,62,6.0NRT,297.7,7.4,D
-24.798,-53.285,310.4,1.2,1.1,2016-12-16,1355,T,23,6.0NRT,298.1,6.8,D
-24.491,-55.652,311.5,1,1,2016-12-16,1355,T,52,6.0NRT,294.6,5.3,D
-25.121,-51.99,309.9,1.4,1.2,2016-12-16,1355,T,59,6.0NRT,295.4,10.4,D
-25.002,-53.523,312.6,1.2,1.1,2016-12-16,1355,T,30,6.0NRT,298.6,8.2,D
-25.067,-55.482,344.7,1,1,2016-12-16,1355,T,93,6.0NRT,299.6,48.7,D
-25.453,-52.845,317.6,1.3,1.1,2016-12-16,1355,T,72,6.0NRT,298.7,14.6,D
-24.901,-56.912,317.4,1,1,2016-12-16,1355,T,69,6.0NRT,298,10.8,D
-24.955,-57.28,312.9,1,1,2016-12-16,1355,T,44,6.0NRT,298.7,6,D
-24.957,-57.27,311.2,1,1,2016-12-16,1355,T,21,6.0NRT,299,4.7,D
-25.226,-56.713,314.1,1,1,2016-12-16,1355,T,64,6.0NRT,300.4,5,D
-25.081,-57.717,320.3,1.1,1,2016-12-16,1355,T,72,6.0NRT,297.3,12.4,D
-25.856,-52.534,307,1.3,1.1,2016-12-16,1355,T,33,6.0NRT,293.5,4.5,D
-24.275,-63.684,326.2,2.4,1.5,2016-12-16,1355,T,72,6.0NRT,302,56.8,D
-25.891,-53.883,311.6,1.1,1.1,2016-12-16,1355,T,62,6.0NRT,297.5,8.6,D
-25.688,-58.297,314.3,1.1,1,2016-12-16,1355,T,62,6.0NRT,300.6,7,D
-25.69,-58.287,316,1.1,1,2016-12-16,1355,T,66,6.0NRT,300.6,8.4,D
-26.083,-57.857,315.1,1,1,2016-12-16,1355,T,61,6.0NRT,302.1,7.2,D
-25.364,-63.33,322.9,2.2,1.4,2016-12-16,1400,T,72,6.0NRT,305.3,28.5,D
-25.368,-63.309,328.4,2.2,1.4,2016-12-16,1400,T,79,6.0NRT,304.5,46.6,D
-26.933,-56.186,309.5,1,1,2016-12-16,1400,T,32,6.0NRT,292.4,4.5,D
-27.307,-54.881,309.9,1.1,1,2016-12-16,1400,T,50,6.0NRT,290.5,6.9,D
-27.003,-57.328,315.1,1,1,2016-12-16,1400,T,51,6.0NRT,302.3,6.8,D
-26.274,-61.652,315.6,1.6,1.2,2016-12-16,1400,T,34,6.0NRT,303.7,9,D
-26.464,-64.532,328,2.5,1.5,2016-12-16,1400,T,77,6.0NRT,303.9,48.1,D
-26.456,-64.537,322.6,2.5,1.5,2016-12-16,1400,T,57,6.0NRT,303.8,24.2,D
-26.47,-64.54,323.8,2.5,1.5,2016-12-16,1400,T,66,6.0NRT,304.9,29.9,D
-28.274,-56.581,319.2,1,1,2016-12-16,1400,T,65,6.0NRT,303.8,7,D
-29.577,-51.726,318.5,1.7,1.3,2016-12-16,1400,T,71,6.0NRT,295.7,26.4,D
-28.073,-62.619,324,1.7,1.3,2016-12-16,1400,T,72,6.0NRT,309.5,24.9,D
-29.632,-52.18,316.6,1.6,1.2,2016-12-16,1400,T,54,6.0NRT,300.9,12.8,D
-29.738,-51.5,318.4,1.7,1.3,2016-12-16,1400,T,71,6.0NRT,298.1,24.6,D
-28.72,-60.784,325.6,1.3,1.1,2016-12-16,1400,T,77,6.0NRT,303.2,25.4,D
-28.73,-60.786,331.5,1.3,1.1,2016-12-16,1400,T,83,6.0NRT,301.5,35.7,D
-28.732,-60.773,326.8,1.3,1.1,2016-12-16,1400,T,78,6.0NRT,302.9,26.6,D
-28.737,-60.747,316,1.3,1.1,2016-12-16,1400,T,58,6.0NRT,302.7,11.5,D
-28.527,-62.368,323.4,1.6,1.2,2016-12-16,1400,T,38,6.0NRT,308.2,20.9,D
-29.289,-58.341,332.3,1,1,2016-12-16,1400,T,83,6.0NRT,309.8,20.2,D
-30.502,-51.481,312.7,1.8,1.3,2016-12-16,1400,T,17,6.0NRT,294.5,11,D
-30.496,-51.486,315.4,1.8,1.3,2016-12-16,1400,T,62,6.0NRT,295.9,17.5,D
-30.443,-52.881,315.3,1.5,1.2,2016-12-16,1400,T,54,6.0NRT,301.3,12.8,D
-29.447,-60.862,314.9,1.3,1.1,2016-12-16,1400,T,45,6.0NRT,304.1,6.3,D
-29.449,-60.849,318.9,1.3,1.1,2016-12-16,1400,T,67,6.0NRT,304.5,11.1,D
-29.396,-62.058,317.1,1.5,1.2,2016-12-16,1400,T,59,6.0NRT,305.4,11.1,D
-29.481,-62.038,316.5,1.5,1.2,2016-12-16,1400,T,55,6.0NRT,305,11.4,D
-29.484,-62.023,335.7,1.5,1.2,2016-12-16,1400,T,86,6.0NRT,305.4,51.2,D
-29.492,-62.041,338.5,1.5,1.2,2016-12-16,1400,T,83,6.0NRT,304.4,57.5,D
-29.495,-62.026,325.8,1.5,1.2,2016-12-16,1400,T,66,6.0NRT,303.7,27.9,D
-29.953,-60.729,315.2,1.2,1.1,2016-12-16,1400,T,48,6.0NRT,304.5,7.2,D
-31.103,-53.457,319.8,1.4,1.2,2016-12-16,1400,T,68,6.0NRT,303.9,16,D
-31.107,-53.464,317.9,1.4,1.2,2016-12-16,1400,T,61,6.0NRT,303.2,13.4,D
-30.075,-61.037,322.6,1.3,1.1,2016-12-16,1400,T,55,6.0NRT,307.5,15,D
-30.176,-60.746,314.8,1.2,1.1,2016-12-16,1400,T,31,6.0NRT,304.4,6.3,D
-30.181,-60.721,316.2,1.2,1.1,2016-12-16,1400,T,53,6.0NRT,304.3,7.9,D
-31.785,-52.971,347.4,1.5,1.2,2016-12-16,1400,T,93,6.0NRT,304,88.3,D
-31.786,-52.955,328.9,1.5,1.2,2016-12-16,1400,T,80,6.0NRT,302,35.2,D
-31.786,-52.977,326.7,1.5,1.2,2016-12-16,1400,T,78,6.0NRT,302,29.1,D
-31.788,-52.961,336.3,1.5,1.2,2016-12-16,1400,T,86,6.0NRT,302.4,53.2,D
-30.285,-63.127,317.5,1.7,1.3,2016-12-16,1400,T,32,6.0NRT,304.8,9.8,D
